"ECO_ID","species","genus","family","LSLA","LNC.m","LL","SSD","SCdia","SBthick","RNC","RSRL","RTD","Max.H","RD","SD","LA","SdM"
80436,"salix caprea","salix","Salicaceae",1.1527,1.2819,0.8409,-0.284,1.3919,0.3288,0.98025796177388,3.284,-0.4738,0.8444,-0.1331,-0.9092,3.2134,-0.5512
80510,"salix caprea","salix","Salicaceae",1.3128,1.4103,0.6459,-0.3355,1.6383,0.3521,0.978664319022924,3.6708,-0.569,0.8806,-0.181,-1.11,3.9449,0.2378
81110,"salix caprea","salix","Salicaceae",1.2233,1.3514,0.6805,-0.3075,1.437,0.1963,1.0055408445653,3.4319,-0.4892,0.6239,-0.4883,-1.358,3.4088,-0.8211
50529,"salix caroliniana","salix","Salicaceae",1.1533,1.296,0.8118,-0.2842,1.2143,0.1435,0.97628577021532,3.4687,-0.402,0.19,-0.6551,-1.7431,2.6666,-0.4781
80431,"salix cinerea","salix","Salicaceae",1.1603,1.3065,0.8793,-0.2884,1.3496,0.3382,1.15295456689973,3.4321,-0.4749,0.6577,-0.3206,-1.1838,3.1375,-0.3027
80436,"salix cinerea","salix","Salicaceae",1.1118,1.2627,1.028,-0.2712,1.2266,0.5332,1.23290721061048,3.4875,-0.4471,0.5885,-0.1114,-1.0484,2.7953,0.364
81209,"salix cinerea","salix","Salicaceae",1.1187,1.2722,0.9056,-0.2737,1.1799,0.2388,1.11607949607659,3.4287,-0.4026,0.3044,-0.5285,-1.5373,2.621,-0.4253
80436,"salix daphnoides","salix","Salicaceae",1.1105,1.2576,0.9169,-0.2713,1.2667,0.2601,1.01867553849601,3.2844,-0.4267,0.5763,-0.3303,-1.1997,2.8084,-0.5568
80436,"salix dasyclados","salix","Salicaceae",1.1124,1.2567,0.8555,-0.2697,1.2542,0.1631,1.22024411079097,3.1625,-0.4117,0.5936,-0.4187,-1.2126,2.8425,-1.3482
50401,"salix discolor","salix","Salicaceae",1.1259,1.2713,0.8889,-0.2766,1.2855,0.2405,1.00900872727832,3.3156,-0.4359,0.5505,-0.3812,-1.2652,2.8653,-0.5507
50407,"salix discolor","salix","Salicaceae",1.1041,1.2518,0.9291,-0.2695,1.2738,0.2668,1.01760089184082,3.2526,-0.4321,0.6206,-0.3015,-1.1378,2.8224,-0.583
50415,"salix discolor","salix","Salicaceae",1.2116,1.348,0.7154,-0.3038,1.2968,0.1126,0.957482774653611,3.5974,-0.4349,0.1595,-0.7682,-1.9029,2.935,-0.3857
50519,"salix exigua","salix","Salicaceae",1.2101,1.3468,0.7387,-0.3035,1.2996,0.1709,0.910805767658639,3.6469,-0.4359,0.1848,-0.6718,-1.8375,2.9363,NA
51304,"salix exigua","salix","Salicaceae",1.1551,1.2978,0.8253,-0.2853,1.2431,0.1906,0.938994787554738,3.4863,-0.4145,0.2734,-0.5655,-1.6344,2.7495,-0.3177
50407,"salix fragilis_x","salix","Salicaceae",1.1857,1.3125,0.7657,-0.2936,1.3266,0.226,1.03993337554705,3.4447,-0.4437,0.4584,-0.4413,-1.4216,3.0255,-0.457
80431,"salix fragilis_x","salix","Salicaceae",1.1614,1.2869,0.8213,-0.2856,1.3725,0.3004,1.07577317354304,3.3077,-0.4603,0.7465,-0.1954,-1.0219,3.1575,-0.5689
80436,"salix fragilis_x","salix","Salicaceae",1.176,1.3051,0.748,-0.2897,1.2455,0.1411,1.01553578506044,3.4534,-0.4075,0.2317,-0.6214,-1.6897,2.7838,-0.5979
81107,"salix fuscenses","salix","Salicaceae",1.1636,1.3085,0.6887,-0.2847,0.8817,-0.1772,0.713969095303522,3.7501,-0.2603,-1.0043,-1.5197,-3.1813,1.6435,-0.376
51108,"salix fuscescens","salix","Salicaceae",1.1036,1.2511,0.9206,-0.2687,1.2235,0.2426,1.00131825249488,3.2804,-0.4096,0.4602,-0.3919,-1.3128,2.6651,-0.5324
50511,"salix glauca","salix","Salicaceae",1.2927,1.3869,0.5623,-0.3246,1.3785,0.1186,0.882917103849616,3.7309,-0.4545,0.1165,-0.7035,-1.9475,3.1509,NA
51101,"salix glauca","salix","Salicaceae",1.224,1.3253,0.6661,-0.3017,1.2949,0.1708,0.913294507112781,3.5553,-0.4182,0.2035,-0.5314,-1.6963,2.893,-0.1701
51108,"salix glauca","salix","Salicaceae",1.1156,1.2296,0.804,-0.2649,1.0763,0.1333,0.875535832641306,3.3567,-0.3284,0.0394,-0.521,-1.6834,2.2127,-0.4687
51111,"salix glauca","salix","Salicaceae",1.2237,1.3252,0.6524,-0.3015,1.2867,0.1355,0.910416277817994,3.5393,-0.414,0.1715,-0.5887,-1.7483,2.8719,-0.2862
51113,"salix glauca","salix","Salicaceae",1.2099,1.2786,0.8207,-0.2923,1.2468,0.3328,0.796213427493061,3.6409,-0.3892,0.1902,-0.1313,-1.4928,2.5731,1.1325
80610,"salix glauca","salix","Salicaceae",1.1372,1.2474,0.8304,-0.2729,1.2342,0.2884,1.00155199782373,3.3308,-0.4001,0.4945,-0.1816,-1.1647,2.7257,-0.2979
81106,"salix glauca","salix","Salicaceae",1.1651,1.2734,0.7575,-0.2824,1.2417,0.1976,0.939933382025044,3.3975,-0.3968,0.3281,-0.3837,-1.442,2.7217,-0.3739
81110,"salix glauca","salix","Salicaceae",1.1694,1.2972,0.707,-0.2865,1.2089,0.1224,0.890012802592359,3.4523,-0.3898,0.1245,-0.6761,-1.7737,2.6818,-0.6234
51304,"salix gooddingii","salix","Salicaceae",1.1174,1.2641,0.8845,-0.2728,1.1896,0.1897,0.967505855099409,3.3768,-0.3948,0.2839,-0.525,-1.5566,2.5702,-0.464
80813,"salix gordejevii","salix","Salicaceae",1.1536,1.3593,0.7403,-0.2966,1.2986,-0.086,0.761303749356564,3.3795,-0.4611,0.252,-1.2552,-2.0664,3.0415,-1.8179
80426,"salix gracilistyla","salix","Salicaceae",1.2505,1.3773,0.7857,-0.3182,1.5406,0.4116,1.01595880259922,3.6541,-0.5495,0.8117,-0.1856,-1.1204,3.645,0.3654
80406,"salix hastata","salix","Salicaceae",1.2157,1.3543,0.6423,-0.3035,1.1158,-0.092,0.856686606525174,3.7404,-0.3551,-0.4874,-1.2679,-2.6979,2.3811,-0.4547
80501,"salix hastata","salix","Salicaceae",1.1551,1.2987,0.8012,-0.285,1.2175,0.1187,0.978741859798877,3.476,-0.4015,0.1768,-0.692,-1.7756,2.6748,-0.5372
81110,"salix hastata","salix","Salicaceae",1.1608,1.3046,0.7699,-0.2864,1.1537,NA,0.930959213802707,3.5433,-0.3744,NA,-0.8825,-2.087,2.4832,-0.5246
80433,"salix herbacea","salix","Salicaceae",1.2156,1.3539,0.5788,-0.3026,1.0537,-0.2201,0.858747677123267,3.7497,-0.3302,-0.6677,-1.484,-2.9409,2.2292,-0.909
80501,"salix herbacea","salix","Salicaceae",1.2765,1.4075,0.4987,-0.3222,1.0521,-0.2674,0.75556235600987,3.9906,-0.3301,-1.0079,-1.7428,-3.4348,2.1928,-0.3935
81110,"salix herbacea","salix","Salicaceae",1.2359,1.3722,0.5466,-0.3091,1.0457,-0.2616,0.819675519994293,3.8307,-0.3259,-0.8101,-1.606,-3.1536,2.1918,-0.7937
50403,"salix humilis","salix","Salicaceae",1.1494,1.2924,0.8278,-0.2832,1.2128,0.154,0.964745051880631,3.4665,-0.4021,0.202,-0.6331,-1.7156,2.6552,-0.4092
81014,"salix iliensis","salix","Salicaceae",1.1554,1.2969,0.8437,-0.2861,1.3464,0.2608,1.03174365061026,3.3902,-0.4571,0.6351,-0.3359,-1.2201,3.08,-0.4982
80408,"salix kazbekensis","salix","Salicaceae",1.1791,1.349,0.699,-0.2969,1.1972,NA,0.938139300765631,3.57,-0.4033,-0.0933,-1.181,-2.3122,2.6938,-1.0897
81110,"salix lanata","salix","Salicaceae",1.2398,1.3753,0.6654,-0.313,1.2672,NA,0.913681425341403,3.7213,-0.4265,-0.1041,-0.9945,-2.2614,2.8341,-0.2065
80436,"salix lapponum","salix","Salicaceae",1.0993,1.2657,0.8763,-0.2702,1.1915,0.075,0.912710827806269,3.2879,-0.3957,0.317,-0.7087,-1.6276,2.6129,-1.1009
81110,"salix lapponum","salix","Salicaceae",1.1326,1.2984,0.7786,-0.2807,1.1735,NA,0.919585344999947,3.3807,-0.3885,0.1076,-0.9601,-1.958,2.6057,-1.2938
50519,"salix lasiolepis","salix","Salicaceae",1.1475,1.3316,0.8188,-0.2908,1.4147,0.2794,1.00290438263071,3.358,-0.5065,0.736,-0.5457,-1.2354,3.3902,-0.8818
50526,"salix lasiolepis","salix","Salicaceae",1.1901,1.3482,0.7803,-0.3013,1.4298,0.2657,1.00539503188671,3.4631,-0.5038,0.6404,-0.516,-1.3485,3.3785,-0.5126
50401,"salix lucida","salix","Salicaceae",1.1609,1.3196,0.8066,-0.2917,1.4242,0.2075,1.01086790016181,3.3083,-0.4949,0.7683,-0.4815,-1.1892,3.3487,-0.982
50411,"salix lucida","salix","Salicaceae",1.1468,1.307,0.8285,-0.287,1.4123,0.2193,1.01068573054352,3.2649,-0.4901,0.8009,-0.4429,-1.1237,3.3077,-1.0282
50519,"salix lucida","salix","Salicaceae",1.195,1.3521,0.6977,-0.3028,1.4508,0.1287,1.00914482708573,3.3436,-0.5007,0.6816,-0.6688,-1.3839,3.4772,-1.2681
80436,"salix myrsinifolia","salix","Salicaceae",1.1267,1.272,0.8576,-0.2755,1.1858,0.1728,0.980107953473174,3.4096,-0.3916,0.2358,-0.575,-1.6275,2.5748,-0.4987
81110,"salix myrsinites","salix","Salicaceae",1.0524,1.3086,0.6836,-0.2654,0.9927,-0.5251,0.954102547555641,3.1812,-0.3311,-0.3557,-2.0585,-2.8753,2.2655,-3.7169
80436,"salix myrtilloides","salix","Salicaceae",1.1203,1.2688,0.8035,-0.2717,0.9807,NA,0.838231828240827,3.565,-0.3033,-0.431,-1.0291,-2.403,1.9489,-0.431
50406,"salix nigra","salix","Salicaceae",1.1966,1.3341,0.7449,-0.2985,1.2688,0.124,0.968917026033254,3.5735,-0.4242,0.1536,-0.7372,-1.8704,2.8446,-0.3696
51101,"salix niphoclada","salix","Salicaceae",1.1782,1.3182,0.7699,-0.2923,1.2145,0.1202,0.940974443991291,3.5678,-0.4028,0.0629,-0.7632,-1.9339,2.6701,-0.3325
81017,"salix oritrepha","salix","Salicaceae",1.1522,1.2952,0.8182,-0.2842,1.2226,0.1523,0.95614921348021,3.4605,-0.4071,0.2141,-0.6412,-1.713,2.6864,-0.4494
-9998,"salix pedicellaris","salix","Salicaceae",1.1374,1.2816,0.8424,-0.2791,1.2044,0.1646,0.975404233381034,3.4264,-0.3978,0.2393,-0.5928,-1.6482,2.6321,-0.4928
80431,"salix pentandra","salix","Salicaceae",1.1968,1.3327,0.7746,-0.2995,1.3739,0.2145,1.02668440375111,3.4767,-0.4677,0.5063,-0.4961,-1.4532,3.1617,-0.422
80436,"salix pentandra","salix","Salicaceae",1.1793,1.3176,0.7931,-0.2935,1.328,0.2024,1.01290468268634,3.4571,-0.4486,0.4439,-0.5145,-1.4932,3.021,-0.4602
80436,"salix phylicifolia","salix","Salicaceae",1.1687,1.3167,0.749,-0.2904,1.2593,NA,1.0658559621196,3.4076,-0.4163,0.2473,-0.8082,-1.7997,2.8527,-1.1107
81110,"salix phylicifolia","salix","Salicaceae",1.1527,1.3019,0.8026,-0.2859,1.3259,0.1209,1.10840264030155,3.2855,-0.4477,0.5551,-0.5855,-1.3969,3.0477,-1.1877
50511,"salix planifolia","salix","Salicaceae",1.2646,1.3946,0.6476,-0.3219,1.4242,0.1006,0.985484855146045,3.6573,-0.4882,0.3171,-0.7719,-1.8482,3.328,-0.423
51101,"salix polaris","salix","Salicaceae",1.1285,1.2847,0.7502,-0.2759,1.0161,-0.0908,0.863245513119974,3.5124,-0.3169,-0.3815,-1.1657,-2.4486,2.0979,-0.9535
51103,"salix polaris","salix","Salicaceae",1.138,1.2931,0.7422,-0.2792,1.0445,NA,0.876610376237493,3.5252,-0.3297,-0.3321,-1.1408,-2.4067,2.1883,-0.918
81101,"salix polaris","salix","Salicaceae",1.1823,1.3283,0.6615,-0.2926,1.0341,-0.1302,0.81681776639155,3.6864,-0.3218,-0.5779,-1.3224,-2.7594,2.1554,-0.6855
81110,"salix polaris","salix","Salicaceae",1.1479,1.3077,0.6782,-0.2831,1.0659,-0.138,0.907056470319318,3.4924,-0.3377,-0.3179,-1.2514,-2.459,2.3059,-1.3545
51101,"salix pulchra","salix","Salicaceae",1.1423,1.2896,0.8245,-0.2807,1.1324,0.1119,0.877975711900839,3.5515,-0.373,NA,-0.7727,-1.9791,2.4084,-0.3366
51103,"salix pulchra","salix","Salicaceae",1.0622,1.2335,0.8797,-0.2556,0.9795,NA,0.891843975878541,3.3638,-0.3145,-0.1658,-0.9186,-2.0563,1.9933,-1.0249
51108,"salix pulchra","salix","Salicaceae",1.1823,1.3246,0.7806,-0.2941,1.2055,0.134,0.866871913557169,3.6503,-0.4053,NA,-0.7743,-1.9996,2.6285,NA
81107,"salix pulchra","salix","Salicaceae",1.1815,1.3104,0.83,-0.2917,1.1821,0.1788,0.842378303281092,3.7016,-0.3909,NA,-0.6584,-1.9773,2.4908,0.3688
80431,"salix purpurea","salix","Salicaceae",1.1398,1.2848,0.883,-0.2812,1.3059,0.3119,0.994677814902779,3.4166,-0.4465,0.5698,-0.3025,-1.2316,2.9389,-0.246
80436,"salix purpurea","salix","Salicaceae",1.0906,1.2433,0.9152,-0.2637,1.0883,0.191,0.907658537280121,3.4223,-0.3553,0.0905,-0.5787,-1.712,2.2657,-0.3238
80445,"salix purpurea","salix","Salicaceae",1.1,1.2501,0.9476,-0.2682,1.2632,0.3237,1.00222223551913,3.3258,-0.4289,0.6402,-0.2072,-1.0838,2.8082,-0.3776
80501,"salix purpurea","salix","Salicaceae",1.1113,1.261,0.8904,-0.2707,1.1519,0.2081,0.936035956891423,3.4415,-0.3813,0.2065,-0.5276,-1.6195,2.472,-0.329
80505,"salix raddeana","salix","Salicaceae",1.3135,1.3747,0.7107,-0.3283,1.5999,0.5993,1.07724795802789,3.806,-0.5255,0.9173,0.3688,-0.7719,3.777,1.397
80402,"salix repens","salix","Salicaceae",1.0771,1.2303,0.9069,-0.259,1.0119,0.1216,0.702085721435825,3.4249,-0.3179,-0.1137,-0.7138,-1.9345,2.0219,-0.3597
80406,"salix repens","salix","Salicaceae",1.0747,1.2274,0.9099,-0.2579,0.9995,0.1118,0.734567823983764,3.4152,-0.3125,-0.1304,-0.7192,-1.9492,1.9851,-0.4134
51101,"salix reticulata","salix","Salicaceae",1.3367,1.4628,0.3644,-0.3429,1.2202,-0.3514,0.85737471745352,3.9292,-0.3905,-0.7703,-1.8704,-3.3503,2.7632,-1.0603
51103,"salix reticulata","salix","Salicaceae",1.3718,1.4933,0.3254,-0.3551,1.3281,-0.3219,0.897676565058915,3.9499,-0.4351,-0.5904,-1.8059,-3.2118,3.1001,-1.0468
51108,"salix reticulata","salix","Salicaceae",1.2043,1.3432,0.6343,-0.3006,1.2363,-0.1152,0.973418825809898,3.4814,-0.4036,NA,-1.1394,-2.1843,2.7884,-1.3563
81101,"salix reticulata","salix","Salicaceae",1.2578,1.3919,0.5122,-0.3171,1.1783,-0.2375,0.893151213129866,3.7246,-0.3755,-0.4817,-1.5208,-2.8375,2.6287,-1.1511
81110,"salix reticulata","salix","Salicaceae",1.2293,1.3699,0.5253,-0.3079,1.1231,-0.2998,0.896829236074106,3.6329,-0.3543,-0.5235,-1.6057,-2.8737,2.4694,-1.5335
80501,"salix retusa","salix","Salicaceae",1.1223,1.2725,0.7447,-0.2709,0.8167,-0.1812,0.713918746211774,3.6638,-0.2324,-1.0032,-1.4823,-3.1091,1.4473,-0.5277
51101,"salix richardsonii","salix","Salicaceae",1.2476,1.3453,0.6902,-0.3092,1.2697,0.2229,0.973709603202647,3.7194,-0.415,NA,-0.5975,-1.9192,2.7877,0.4315
51103,"salix richardsonii","salix","Salicaceae",1.2892,1.3826,0.6143,-0.3229,1.3102,0.1796,0.961022214372552,3.8297,-0.4306,-0.0809,-0.7238,-2.1038,2.9253,0.4846
51110,"salix richardsonii","salix","Salicaceae",1.3262,1.4078,0.6129,-0.3349,1.4503,0.2925,0.985624039864657,3.8963,-0.4844,0.236,-0.4347,-1.7622,3.3451,0.8393
51111,"salix richardsonii","salix","Salicaceae",1.2593,1.3555,0.6815,-0.3133,1.3079,0.2435,0.986435809679248,3.7458,-0.4318,0.0716,-0.5545,-1.8557,2.9077,0.4868
80431,"salix rosmarinifolia","salix","Salicaceae",1.0805,1.2325,0.899,-0.2595,1.0603,0.1234,0.943949347042262,3.3519,-0.3367,NA,-0.6494,-1.7624,2.193,-0.6344
80436,"salix rosmarinifolia","salix","Salicaceae",1.0832,1.235,0.888,-0.2603,1.045,0.1142,0.934306511273331,3.3756,-0.3298,NA,-0.6917,-1.8379,2.1479,-0.611
51103,"salix rotundifolia","salix","Salicaceae",1.0626,1.2301,0.7951,-0.252,0.6764,-0.2804,0.665674780993893,3.5717,-0.1754,-1.1975,-1.6599,-3.2919,1.0384,-0.9431
80431,"salix rubens_x","salix","Salicaceae",1.2696,1.3969,0.6453,-0.3226,1.3943,0.1341,0.983351101689039,3.7507,-0.4703,0.2124,-0.7481,-1.9306,3.2473,NA
50511,"salix shortmorph","salix","Salicaceae",1.1157,1.2625,0.8834,-0.272,1.1785,0.1876,0.975036397602462,3.3919,-0.3898,0.26,-0.5389,-1.5752,2.5411,-0.4574
81017,"salix souliei","salix","Salicaceae",1.165,1.3072,0.771,-0.2875,1.1664,0.0822,0.920123326290724,3.5698,-0.3806,NA,-0.8122,-2.0198,2.5381,-0.4256
50410,"salix sp","salix","Salicaceae",1.2389,1.3669,0.679,-0.3129,1.462,0.1452,1.0635810276079,3.4734,-0.497,0.5881,-0.5689,-1.4698,3.4531,-0.7767
50415,"salix sp","salix","Salicaceae",1.3031,1.4111,0.6397,-0.333,1.6009,0.2314,1.08583266180827,3.6155,-0.5521,0.7687,-0.3915,-1.3087,3.8446,NA
50609,"salix sp","salix","Salicaceae",1.2487,1.3767,0.6425,-0.3161,1.4453,0.0552,1.05744928284693,3.4817,-0.4871,0.473,-0.7309,-1.6656,3.4065,-0.9834
51111,"salix sp","salix","Salicaceae",1.1736,1.3088,0.7853,-0.2914,1.3739,0.164,1.06656816801585,3.2932,-0.4628,0.6243,-0.4678,-1.2996,3.1644,-0.9489
80421,"salix sp","salix","Salicaceae",1.227,1.3553,0.7373,-0.3103,1.5834,0.2706,1.11997142338463,3.3426,-0.5493,1.0607,-0.2229,-0.8867,3.8239,-0.8461
81017,"salix sp","salix","Salicaceae",1.2964,1.4187,0.5515,-0.3307,1.4282,NA,1.01142241148846,3.7086,-0.4769,0.202,-0.8967,-2.04,3.3864,-0.6352
81107,"salix sp","salix","Salicaceae",1.1582,1.3054,0.7544,-0.287,1.3004,0.0823,1.06062608142418,3.2874,-0.4361,0.4338,-0.6851,-1.5437,2.9811,-1.2898
81221,"salix sp","salix","Salicaceae",1.1812,1.315,0.7907,-0.2945,1.4474,0.2162,1.0909736432429,3.2856,-0.494,0.8348,-0.3287,-1.0662,3.3922,-0.922
80436,"salix starkeana","salix","Salicaceae",1.1255,1.2729,0.8214,-0.2745,1.1035,0.0801,0.93546695820188,3.4614,-0.3539,-0.0419,-0.795,-1.9672,2.3328,-0.5834
80445,"salix starkeana","salix","Salicaceae",1.157,1.2997,0.8014,-0.2857,1.2235,0.141,0.977499542977143,3.4719,-0.4052,0.1982,-0.6641,-1.7409,2.6989,-0.5003
50511,"salix tallmorph","salix","Salicaceae",1.1072,1.2559,0.8803,-0.269,1.1363,0.1502,0.953817658206997,3.391,-0.3716,0.1591,-0.6139,-1.6892,2.4154,-0.5333
80431,"salix triandra","salix","Salicaceae",1.2648,1.354,0.707,-0.3149,1.3554,0.2976,0.956202058170915,3.7399,-0.4466,0.2235,-0.3775,-1.6692,3.0285,0.7043
80436,"salix triandra","salix","Salicaceae",1.1855,1.2908,0.8257,-0.29,1.3069,0.3723,1.01535137126493,3.509,-0.4344,0.4593,-0.1649,-1.2535,2.895,0.3437
50606,"salix vestita","salix","Salicaceae",1.134,1.2805,0.7887,-0.2764,1.0218,NA,0.859966451015924,3.5566,-0.3202,-0.3559,-1.0079,-2.3506,2.0824,-0.4757
80426,"salix viminalis","salix","Salicaceae",1.1554,1.3196,0.7853,-0.2893,1.3882,0.1028,1.2066585999836,3.2178,-0.4783,0.7331,-0.6133,-1.2843,3.297,-1.7106
80436,"salix viminalis","salix","Salicaceae",1.145,1.308,0.7937,-0.2843,1.2634,NA,1.17889065504891,3.3081,-0.4227,0.3829,-0.7949,-1.6839,2.8943,-1.5873
50511,"salix wolfii","salix","Salicaceae",1.1583,1.2997,0.8111,-0.2861,1.2305,0.151,0.975500738670808,3.4691,-0.4103,0.2163,-0.6427,-1.7168,2.7133,-0.4392
80407,"salsola arbusculiformis","salsola","Amaranthaceae",0.76,0.9269,0.8967,-0.2138,0.7756,-0.0721,1.41329305677877,2.5331,-0.37,-0.3451,-0.4449,-1.8912,1.2744,-0.7371
81219,"salsola genistoides","salsola","Amaranthaceae",0.7949,0.9568,0.9813,-0.2262,0.8215,0.1484,1.35928705277648,2.8637,-0.4099,-0.3682,-0.2126,-1.8699,1.3221,0.7351
81302,"salsola laricifolia","salsola","Amaranthaceae",0.8469,1.0023,0.7975,-0.2439,0.9374,-0.0888,1.37305735688075,2.6813,-0.4371,-0.2579,-0.5217,-2,1.7603,-0.4724
81219,"salsola oppositifolia","salsola","Amaranthaceae",0.7635,0.9324,0.8915,-0.2157,0.7972,-0.0915,1.4203914756261,2.5272,-0.3765,-0.3084,-0.4533,-1.886,1.3464,-0.8085
81313,"salsola rosmarinus","salsola","Amaranthaceae",0.6884,0.8616,1.0518,-0.1913,0.8231,0.07,1.44970975557137,2.2345,-0.3925,0.1724,NA,-1.1353,1.3867,-0.9663
60704,"salvertia convallariaeodora","salvertia","Vochysiaceae",0.9399,1.1834,1.4914,-0.2016,1.6201,0.6156,1.95761542701269,3.4177,-0.4236,0.6502,0.6442,-0.9037,2.669,3.9726
51308,"salvia apiana","salvia","Lamiaceae",1.0238,1.2128,1.0785,-0.2502,1.2881,0.1657,1.31337572578565,3.2587,-0.416,0.2042,NA,-1.5274,2.3222,0.5832
61316,"salvia candicans","salvia","Lamiaceae",0.9512,1.1523,1.1142,-0.2242,0.9593,NA,1.24002978111253,3.3109,-0.2763,-0.5129,-0.441,-2.2551,1.3253,0.4787
51308,"salvia dorrii","salvia","Lamiaceae",1.2506,1.4127,0.7213,-0.3244,1.5028,NA,1.27866901958106,3.8758,-0.5013,-0.2314,-0.6097,-2.4803,3.013,1.2756
51201,"salvia leucophylla","salvia","Lamiaceae",1.1225,1.2993,0.9515,-0.2833,1.4506,0.1566,1.31264061070008,3.4618,-0.4837,0.2192,-0.1597,-1.6999,2.8095,0.9128
51201,"salvia mellifera","salvia","Lamiaceae",1.14,1.3153,0.9343,-0.2894,1.4853,0.1779,1.30941935571152,3.5123,-0.5012,0.2478,-0.1448,-1.6922,2.9142,1.0243
51203,"salvia mellifera","salvia","Lamiaceae",1.0108,1.2012,1.1296,-0.2468,1.3408,0.2374,1.32596696370142,3.1689,-0.441,0.4299,0.1365,-1.2289,2.4587,0.5997
61316,"salvia mellifera","salvia","Lamiaceae",1.0321,1.2195,1.1,-0.2539,1.3786,0.2431,1.32932667770798,3.2063,-0.4566,0.4486,0.1216,-1.2435,2.5784,0.6538
50526,"salvia pachyphylla","salvia","Lamiaceae",1.0454,1.2321,1.044,-0.2573,1.3047,0.1507,1.30925958171319,3.3235,-0.4237,0.1429,-0.1075,-1.6375,2.3703,0.6735
50413,"salvia rosmarinus","salvia","Lamiaceae",0.9139,1.137,1.1713,-0.2154,1.0166,NA,1.30086493239685,3.1123,-0.3133,-0.2054,-0.3514,-1.8737,1.5229,NA
81209,"salvia rosmarinus","salvia","Lamiaceae",1.0035,1.1961,1.1236,-0.2429,1.1892,0.173,1.30523955647474,3.327,-0.3804,-0.0389,-0.1347,-1.7349,1.9752,0.9948
81211,"salvia rosmarinus","salvia","Lamiaceae",0.9636,1.1798,1.0972,-0.2327,1.1829,0.0708,1.33632362024082,3.0944,-0.3797,0.1002,-0.2615,-1.6318,2.0554,-0.1431
81213,"salvia rosmarinus","salvia","Lamiaceae",0.8936,1.1188,1.199,-0.209,1.0347,0.0706,1.31764763317995,3.0258,-0.3189,NA,-0.2251,-1.6411,1.5923,NA
81214,"salvia rosmarinus","salvia","Lamiaceae",0.873,1.1172,1.1667,-0.2043,1.0019,NA,1.33540975452158,2.9286,-0.3125,-0.0794,-0.4186,-1.7342,1.5594,-0.7561
81215,"salvia rosmarinus","salvia","Lamiaceae",0.8361,1.0674,1.2969,-0.1902,0.9994,0.1496,1.32648128425882,2.8677,-0.3072,0.1616,NA,-1.2866,1.4823,-0.2779
81216,"salvia rosmarinus","salvia","Lamiaceae",0.8336,1.0751,1.2637,-0.1903,0.933,NA,1.32442651014173,2.8633,-0.2843,NA,-0.3092,-1.6514,1.2827,-0.5157
81219,"salvia rosmarinus","salvia","Lamiaceae",0.9177,1.1395,1.1733,-0.2173,1.0872,0.0776,1.32223997493115,3.0474,-0.3432,NA,-0.24,-1.6389,1.7434,NA
81221,"salvia rosmarinus","salvia","Lamiaceae",0.8869,1.1133,1.197,-0.2065,0.9911,NA,1.30989832533036,3.0189,-0.3039,-0.1463,-0.3154,-1.7659,1.4519,-0.205
50413,"salvia scoparia","salvia","Lamiaceae",1.2518,1.3745,0.5939,-0.3171,1.5014,NA,1.38078449383781,3.5503,-0.4817,-0.0782,-0.5068,-2.1726,3.0269,0.2214
50807,"salvia scoparia","salvia","Lamiaceae",1.2197,1.3386,0.6927,-0.3056,1.4939,NA,1.3850035624019,3.5126,-0.4758,NA,-0.1959,-1.8361,2.9735,0.6148
50403,"sambucus canadensis","sambucus","Adoxaceae",1.3812,1.4443,0.6384,-0.3366,1.6687,0.3321,1.19148454942355,3.6386,-0.5078,0.9179,-0.4205,-1.0661,3.9223,0.2759
50411,"sambucus canadensis","sambucus","Adoxaceae",1.4005,1.4621,0.5725,-0.342,1.6006,0.2428,1.16123919235724,3.769,-0.4772,0.616,-0.6481,-1.4664,3.7426,0.2895
50413,"sambucus canadensis","sambucus","Adoxaceae",1.4018,1.4623,0.6061,-0.3433,1.6837,0.3213,1.18490710523378,3.707,-0.5142,0.8716,-0.4664,-1.1589,3.9736,0.3586
50519,"sambucus canadensis","sambucus","Adoxaceae",1.4081,1.468,0.6159,-0.3455,1.7008,0.3497,1.17764037190147,3.7603,-0.5192,0.8922,-0.4255,-1.1372,4.0196,0.5779
50529,"sambucus canadensis","sambucus","Adoxaceae",1.4724,1.5258,0.4315,-0.3662,1.7595,0.181,1.20453779005718,3.7944,-0.5355,0.7688,-0.7451,-1.4723,4.2671,NA
81330,"sambucus canadensis","sambucus","Adoxaceae",1.4597,1.5143,0.5146,-0.3623,1.7288,0.2448,1.17077200494465,3.8638,-0.5316,0.7145,-0.6785,-1.4783,4.11,0.4766
10801,"sambucus nigra","sambucus","Adoxaceae",1.3058,1.3969,0.678,-0.3142,1.5716,0.3521,1.24177054264612,3.4217,-0.4826,0.9949,-0.436,-0.8766,3.7623,-0.5344
50414,"sambucus nigra","sambucus","Adoxaceae",1.3614,1.4222,0.6894,-0.3293,1.6451,0.443,1.23030839160603,3.6019,-0.5038,1.0285,-0.2331,-0.8249,3.8929,0.3841
60136,"sambucus nigra","sambucus","Adoxaceae",1.318,1.3853,0.7327,-0.3146,1.5162,0.3842,1.20269533409022,3.5718,-0.4533,0.8091,-0.3457,-1.0127,3.4897,0.3192
